STATE,COUNTY,FIPS,LOCATION,E_TOTPOP,EP_POV150,EP_AGE65,EP_DISABL,EP_LIMENG,EP_NOVEH,RPL_THEME1,EPL_AGE65,EPL_LIMENG,RPL_THEME2,RPL_THEME3,EPL_NOVEH,RPL_THEME4,RPL_THEMES,EP_NOINT
California,Stanislaus County,06099002506,Census Tract 25.06; Stanislaus County; California,2138,38.3,3.5,17.7,22.4,13.9,0.955,0.018,0.9099,0.7215,0.7737,0.8736,0.9655,0.9601,17.0
California,Stanislaus County,06099002602,Census Tract 26.02; Stanislaus County; California,4869,35.4,8.8,13.5,5.5,1.3,0.8754,0.1803,0.472,0.8902,0.5168,0.1656,0.779,0.8761,8.0
California,Stanislaus County,06099002603,Census Tract 26.03; Stanislaus County; California,3705,20.3,13.9,13.9,6.4,3.0,0.6518,0.4827,0.5161,0.9271,0.423,0.3607,0.2616,0.6197,7.1
California,Stanislaus County,06099002604,Census Tract 26.04; Stanislaus County; California,5237,34.7,7.2,11.2,25.8,10.6,0.865,0.0987,0.9422,0.8991,0.7461,0.8001,0.9825,0.9662,6.3
California,Stanislaus County,06099002605,Census Tract 26.05; Stanislaus County; California,4520,27.2,16.1,20.1,10.1,9.8,0.826,0.5993,0.6652,0.8998,0.5031,0.7761,0.494,0.7772,8.1
California,Stanislaus County,06099002701,Census Tract 27.01; Stanislaus County; California,4187,22.6,17.2,9.8,9.1,3.3,0.7156,0.6505,0.6326,0.7963,0.5375,0.3894,0.1785,0.5808,10.2
California,Stanislaus County,06099002702,Census Tract 27.02; Stanislaus County; California,6483,33.6,13.2,12.2,18.8,3.0,0.8372,0.4449,0.865,0.9503,0.6597,0.3607,0.3917,0.7946,16.4
California,Stanislaus County,06099002801,Census Tract 28.01; Stanislaus County; California,5851,20.9,8.9,14.1,4.1,3.8,0.6649,0.1859,0.3853,0.661,0.3465,0.4348,0.438,0.5908,8.4
California,Stanislaus County,06099002802,Census Tract 28.02; Stanislaus County; California,7421,23.2,10.2,13.7,14.6,3.5,0.5158,0.2575,0.7846,0.9461,0.4151,0.4092,0.562,0.6598,5.0
California,Stanislaus County,06099002803,Census Tract 28.03; Stanislaus County; California,3001,23.2,23.5,21.8,2.5,1.0,0.4811,0.8623,0.2624,0.9403,0.2983,0.1284,0.2354,0.5156,14.1
California,Stanislaus County,06099002901,Census Tract 29.01; Stanislaus County; California,5103,17.0,19.8,17.1,5.7,2.1,0.5738,0.7593,0.4831,0.698,0.1614,0.2632,0.4084,0.5205,11.5
California,Stanislaus County,06099002903,Census Tract 29.03; Stanislaus County; California,6601,18.9,11.0,10.3,9.7,0.0,0.3933,0.3082,0.6512,0.8052,0.3202,0.0,0.2895,0.4414,11.1
California,Stanislaus County,06099002904,Census Tract 29.04; Stanislaus County; California,2396,8.8,25.1,15.1,0.0,15.5,0.2899,0.8899,0.0,0.9329,0.0456,0.8968,0.6117,0.5113,20.0
California,Stanislaus County,06099003002,Census Tract 30.02; Stanislaus County; California,7586,29.9,12.2,10.9,13.1,3.3,0.7586,0.3835,0.7506,0.7507,0.637,0.3894,0.4237,0.6958,17.5
California,Stanislaus County,06099003003,Census Tract 30.03; Stanislaus County; California,7436,32.0,12.8,10.6,21.3,6.2,0.7966,0.421,0.8964,0.8918,0.7917,0.6141,0.5744,0.8165,3.7
California,Stanislaus County,06099003004,Census Tract 30.04; Stanislaus County; California,3550,13.1,20.7,10.8,2.1,2.2,0.1648,0.7905,0.2273,0.4419,0.4058,0.2745,0.5995,0.3486,19.7
California,Stanislaus County,06099003100,Census Tract 31; Stanislaus County; California,3753,30.7,13.2,10.2,9.8,5.6,0.7108,0.4449,0.6546,0.6504,0.4595,0.5756,0.5237,0.6562,9.3
California,Stanislaus County,06099003201,Census Tract 32.01; Stanislaus County; California,5502,32.9,10.4,12.8,17.2,9.1,0.6998,0.268,0.838,0.9488,0.7213,0.7507,0.8411,0.8679,15.4
California,Stanislaus County,06099003203,Census Tract 32.03; Stanislaus County; California,4869,4.2,9.8,8.6,8.1,0.3,0.3342,0.2341,0.5935,0.6337,0.5976,0.0638,0.2087,0.37,1.9
California,Stanislaus County,06099003204,Census Tract 32.04; Stanislaus County; California,2273,22.7,7.9,6.0,10.8,8.7,0.5709,0.1318,0.6858,0.5144,0.5329,0.7359,0.3704,0.5144,0.4
California,Stanislaus County,06099003205,Census Tract 32.05; Stanislaus County; California,5870,11.6,8.6,6.3,13.7,2.2,0.4999,0.1668,0.7656,0.2965,0.78,0.2745,0.3139,0.4395,7.9
California,Stanislaus County,06099003206,Census Tract 32.06; Stanislaus County; California,5741,19.3,6.9,5.9,16.3,0.0,0.5134,0.0894,0.8196,0.3548,0.7442,0.0,0.0482,0.302,1.1
California,Stanislaus County,06099003300,Census Tract 33; Stanislaus County; California,6762,26.4,12.9,8.5,20.0,3.8,0.7915,0.4265,0.8809,0.6228,0.5632,0.4348,0.7844,0.7803,6.8
California,Stanislaus County,06099003400,Census Tract 34; Stanislaus County; California,1408,12.1,11.5,12.0,20.6,1.1,0.6555,0.3396,0.8893,0.4179,0.4985,0.1414,0.2725,0.4958,15.6
California,Stanislaus County,06099003501,Census Tract 35.01; Stanislaus County; California,7058,17.3,12.3,8.8,13.6,8.0,0.6012,0.3889,0.7634,0.7936,0.5668,0.7079,0.7671,0.7244,5.2
California,Stanislaus County,06099003502,Census Tract 35.02; Stanislaus County; California,5593,26.0,9.2,11.8,16.5,7.1,0.7295,0.202,0.8238,0.4207,0.7319,0.6651,0.2294,0.5452,15.5
California,Stanislaus County,06099003603,Census Tract 36.03; Stanislaus County; California,3978,27.1,15.3,7.9,8.1,3.4,0.556,0.5581,0.5935,0.7655,0.1876,0.4001,0.6885,0.6198,14.9
California,Stanislaus County,06099003607,Census Tract 36.07; Stanislaus County; California,2709,12.2,15.9,15.9,4.7,5.9,0.5936,0.5906,0.4252,0.2045,0.2541,0.5944,0.6244,0.4917,16.5
California,Stanislaus County,06099003608,Census Tract 36.08; Stanislaus County; California,6194,7.4,13.6,5.6,8.0,0.0,0.2204,0.4657,0.5896,0.3116,0.3116,0.0,0.2026,0.1992,7.0
California,Stanislaus County,06099003609,Census Tract 36.09; Stanislaus County; California,3255,23.2,20.8,11.7,13.4,0.0,0.5802,0.7934,0.7577,0.7093,0.197,0.0,0.2138,0.4623,1.3
California,Stanislaus County,06099003610,Census Tract 36.10; Stanislaus County; California,5291,17.4,11.7,10.9,5.7,12.6,0.5311,0.351,0.4831,0.3462,0.4595,0.8501,0.8737,0.6147,11.2
California,Stanislaus County,06099003611,Census Tract 36.11; Stanislaus County; California,4371,20.4,8.6,10.0,0.7,0.0,0.5409,0.1668,0.0948,0.1662,0.3366,0.0,0.042,0.2067,3.0
California,Stanislaus County,06099003612,Census Tract 36.12; Stanislaus County; California,7887,7.6,9.0,7.4,3.7,1.4,0.1469,0.1923,0.3586,0.3767,0.4632,0.1803,0.1101,0.1498,7.2
California,Stanislaus County,06099003700,Census Tract 37; Stanislaus County; California,5063,21.0,8.3,14.0,13.4,3.0,0.5521,0.1506,0.7577,0.8186,0.5567,0.3607,0.724,0.6925,18.4
California,Stanislaus County,06099003802,Census Tract 38.02; Stanislaus County; California,5284,44.7,14.0,13.6,20.0,10.5,0.9782,0.4871,0.8809,0.9892,0.7244,0.7967,0.9381,0.9927,20.9
California,Stanislaus County,06099003803,Census Tract 38.03; Stanislaus County; California,3142,26.4,6.6,15.1,17.7,9.7,0.809,0.079,0.8466,0.8984,0.7171,0.7728,0.9475,0.9309,22.4
California,Stanislaus County,06099003804,Census Tract 38.04; Stanislaus County; California,7046,25.6,12.5,16.9,7.7,5.8,0.684,0.402,0.577,0.9613,0.5709,0.5895,0.592,0.7782,9.8
California,Stanislaus County,06099003805,Census Tract 38.05; Stanislaus County; California,3472,18.7,10.8,12.9,2.8,0.5,0.6042,0.2946,0.2871,0.7892,0.4655,0.0733,0.233,0.5389,3.5
California,Stanislaus County,06099003904,Census Tract 39.04; Stanislaus County; California,4375,35.9,18.6,13.9,10.0,9.8,0.7994,0.7149,0.6614,0.8011,0.412,0.7761,0.4384,0.704,14.7
California,Stanislaus County,06099003905,Census Tract 39.05; Stanislaus County; California,4293,8.2,14.1,9.5,2.7,1.8,0.2467,0.4942,0.2775,0.1808,0.129,0.2296,0.278,0.1799,1.2
California,Stanislaus County,06099003906,Census Tract 39.06; Stanislaus County; California,5313,44.3,10.6,14.0,6.7,10.3,0.9208,0.2816,0.5329,0.8894,0.4275,0.7911,0.7168,0.8706,16.7
California,Stanislaus County,06099003907,Census Tract 39.07; Stanislaus County; California,7343,21.5,27.2,12.3,4.6,1.5,0.4278,0.9184,0.4182,0.5429,0.1911,0.1931,0.3622,0.3986,14.7
California,Stanislaus County,06099003908,Census Tract 39.08; Stanislaus County; California,2889,42.2,19.5,24.2,14.0,18.6,0.9472,0.7482,0.771,0.9882,0.5133,0.9302,0.8489,0.9626,15.5
California,Stanislaus County,06099003909,Census Tract 39.09; Stanislaus County; California,5586,23.8,17.1,11.0,8.4,1.3,0.6622,0.6468,0.606,0.4485,0.3582,0.1656,0.1847,0.4501,11.1
California,Stanislaus County,06099004000,Census Tract 40; Stanislaus County; California,4183,10.1,13.4,9.8,8.2,4.9,0.3039,0.4546,0.5969,0.6702,0.2567,0.5267,0.317,0.3607,9.6
California,Sutter County,06101050101,Census Tract 501.01; Sutter County; California,7878,27.8,16.8,15.1,7.5,8.1,0.6375,0.6334,0.5698,0.9413,0.4715,0.7121,0.9017,0.835,13.1
California,Sutter County,06101050102,Census Tract 501.02; Sutter County; California,4965,33.9,14.4,18.2,6.1,12.5,0.9044,0.5096,0.502,0.7929,0.3833,0.8479,0.9523,0.9144,17.9
California,Sutter County,06101050201,Census Tract 502.01; Sutter County; California,3933,39.6,7.0,12.2,7.5,13.4,0.877,0.0941,0.5698,0.8623,0.4945,0.8646,0.7114,0.8417,9.8
California,Sutter County,06101050202,Census Tract 502.02; Sutter County; California,4123,32.5,6.3,16.5,14.8,7.1,0.8635,0.0705,0.7886,0.3906,0.5071,0.6651,0.8258,0.7746,23.7
California,Sutter County,06101050301,Census Tract 503.01; Sutter County; California,2538,29.0,20.8,18.8,7.3,4.3,0.6228,0.7934,0.5596,0.9635,0.3335,0.4761,0.3757,0.6563,8.9
California,Sutter County,06101050302,Census Tract 503.02; Sutter County; California,5890,38.8,11.3,7.1,20.2,7.2,0.8612,0.3275,0.8843,0.8897,0.6345,0.6702,0.6828,0.855,22.2
California,Sutter County,06101050401,Census Tract 504.01; Sutter County; California,4763,10.6,14.6,8.8,8.8,0.0,0.6129,0.5192,0.6213,0.7213,0.4339,0.0,0.4304,0.5888,12.0
California,Sutter County,06101050402,Census Tract 504.02; Sutter County; California,4919,5.4,11.7,11.0,6.5,0.8,0.2458,0.351,0.5232,0.8568,0.4275,0.1055,0.1214,0.3163,6.3
California,Sutter County,06101050403,Census Tract 504.03; Sutter County; California,3443,3.9,5.0,8.1,6.8,0.0,0.1952,0.0406,0.5374,0.3476,0.4365,0.0,0.0398,0.1121,2.8
California,Sutter County,06101050501,Census Tract 505.01; Sutter County; California,6362,27.4,15.2,13.1,14.2,7.6,0.7573,0.5518,0.7762,0.8916,0.4579,0.6902,0.6049,0.7695,8.6
California,Sutter County,06101050503,Census Tract 505.03; Sutter County; California,6791,18.4,18.1,14.4,16.0,1.9,0.5753,0.6927,0.8143,0.8481,0.5133,0.2425,0.3677,0.5951,5.0
California,Sutter County,06101050504,Census Tract 505.04; Sutter County; California,7887,30.0,18.2,15.5,13.3,3.5,0.5962,0.6967,0.7557,0.9691,0.5249,0.4092,0.4884,0.7049,10.1
California,Sutter County,06101050601,Census Tract 506.01; Sutter County; California,5852,17.8,20.0,13.0,3.5,3.0,0.3364,0.7668,0.3441,0.797,0.2878,0.3607,0.3351,0.4218,17.7
California,Sutter County,06101050603,Census Tract 506.03; Sutter County; California,5157,18.9,27.7,19.0,4.6,3.5,0.2913,0.9248,0.4182,0.6144,0.1658,0.4092,0.5796,0.4179,6.4
California,Sutter County,06101050604,Census Tract 506.04; Sutter County; California,4378,13.7,19.1,11.0,4.8,5.7,0.3284,0.7338,0.4313,0.5213,0.2037,0.5833,0.578,0.418,11.6
California,Sutter County,06101050701,Census Tract 507.01; Sutter County; California,4748,29.7,14.2,15.8,11.2,7.8,0.7362,0.5003,0.6957,0.9934,0.4275,0.6976,0.6471,0.8353,13.3
California,Sutter County,06101050702,Census Tract 507.02; Sutter County; California,6395,25.4,16.9,13.3,11.5,4.7,0.8132,0.6373,0.7054,0.9282,0.5116,0.5101,0.7986,0.8684,12.3
California,Sutter County,06101050800,Census Tract 508; Sutter County; California,3189,8.4,18.9,16.8,1.4,3.4,0.2397,0.7249,0.1643,0.5768,0.0808,0.4001,0.4221,0.3194,2.2
California,Sutter County,06101050900,Census Tract 509; Sutter County; California,1259,22.0,8.2,13.1,6.4,7.0,0.6894,0.1464,0.5161,0.6727,0.3526,0.6597,0.6041,0.6621,23.5
California,Sutter County,06101051000,Census Tract 510; Sutter County; California,2274,30.1,14.4,16.5,7.3,4.2,0.4994,0.5096,0.5596,0.6879,0.1777,0.4678,0.5254,0.5207,23.7
California,Sutter County,06101051100,Census Tract 511; Sutter County; California,2357,19.9,21.3,15.4,6.4,4.6,0.5281,0.8077,0.5161,0.8732,0.1855,0.5013,0.614,0.6173,19.3
California,Tehama County,06103000100,Census Tract 1; Tehama County; California,5036,22.2,26.0,20.3,1.7,8.0,0.6543,0.9052,0.1907,0.5463,0.047,0.7079,0.7468,0.6179,19.7
California,Tehama County,06103000201,Census Tract 2.01; Tehama County; California,4196,13.8,19.0,13.6,0.1,1.4,0.3289,0.7293,0.0383,0.2057,0.0481,0.1803,0.242,0.2055,7.6
California,Tehama County,06103000202,Census Tract 2.02; Tehama County; California,3450,24.6,30.7,29.7,0.3,12.9,0.7476,0.9523,0.0509,0.3449,0.0273,0.8572,0.5697,0.5577,15.3
California,Tehama County,06103000300,Census Tract 3; Tehama County; California,4005,28.9,21.3,15.1,0.5,4.6,0.607,0.8077,0.0702,0.7149,0.0382,0.5013,0.5728,0.5782,16.2
California,Tehama County,06103000400,Census Tract 4; Tehama County; California,6517,8.2,24.0,17.7,0.8,2.2,0.2351,0.8711,0.1045,0.3341,0.0415,0.2745,0.2838,0.2085,15.7
California,Tehama County,06103000500,Census Tract 5; Tehama County; California,5385,29.5,17.6,14.6,3.2,4.5,0.5456,0.6698,0.3223,0.8655,0.1437,0.4934,0.7733,0.6689,10.6
California,Tehama County,06103000600,Census Tract 6; Tehama County; California,5920,38.9,25.7,25.0,0.1,7.5,0.6671,0.9002,0.0383,0.9412,0.1163,0.6848,0.7301,0.7417,15.6
California,Tehama County,06103000701,Census Tract 7.01; Tehama County; California,4354,43.5,12.1,19.4,0.3,18.9,0.7379,0.378,0.0509,0.8727,0.0828,0.9326,0.9507,0.8325,12.4
California,Tehama County,06103000702,Census Tract 7.02; Tehama County; California,3628,32.1,15.9,30.6,1.9,2.8,0.7007,0.5906,0.2097,0.972,0.1087,0.3403,0.7893,0.7951,36.1
California,Tehama County,06103000800,Census Tract 8; Tehama County; California,4413,32.6,19.1,17.9,3.9,2.6,0.5986,0.7338,0.3721,0.955,0.3539,0.3182,0.2452,0.593,16.8
California,Tehama County,06103000900,Census Tract 9; Tehama County; California,3487,40.4,19.1,18.2,8.6,5.5,0.5865,0.7338,0.6127,0.9738,0.2983,0.5696,0.6836,0.7314,15.6
California,Tehama County,06103001000,Census Tract 10; Tehama County; California,7665,27.2,17.1,12.6,12.3,1.7,0.6514,0.6468,0.7297,0.9439,0.4089,0.2179,0.5403,0.7159,23.3
California,Tehama County,06103001101,Census Tract 11.01; Tehama County; California,2206,29.5,20.8,21.3,1.4,1.0,0.8091,0.7934,0.1643,0.277,0.2898,0.1284,0.4827,0.5799,3.5
California,Tehama County,06103001102,Census Tract 11.02; Tehama County; California,5222,29.5,10.9,15.5,8.6,13.1,0.5728,0.3011,0.6127,0.786,0.478,0.8607,0.878,0.742,13.9
California,Trinity County,06105000101,Census Tract 1.01; Trinity County; California,3877,40.2,23.4,12.7,0.4,4.6,0.7263,0.8602,0.0607,0.7385,0.043,0.5013,0.4246,0.5975,24.1
California,Trinity County,06105000102,Census Tract 1.02; Trinity County; California,4418,24.8,29.7,13.1,0.3,1.5,0.4616,0.9446,0.0509,0.4511,0.089,0.1931,0.6435,0.4698,16.4
California,Trinity County,06105000200,Census Tract 2; Trinity County; California,2923,27.5,29.0,12.6,0.6,1.4,0.5678,0.9386,0.0829,0.3878,0.0276,0.1803,0.5322,0.4667,23.1
California,Trinity County,06105000500,Census Tract 5; Trinity County; California,4671,41.5,28.5,22.4,8.5,9.2,0.6744,0.9337,0.6093,0.8232,0.0374,0.7548,0.8189,0.7208,22.2
California,Tulare County,06107000101,Census Tract 1.01; Tulare County; California,2680,6.0,24.4,16.0,0.5,1.0,0.1639,0.8791,0.0702,0.7861,0.0374,0.1284,0.1138,0.1989,11.7
California,Tulare County,06107000102,Census Tract 1.02; Tulare County; California,2357,9.2,21.8,17.1,6.6,3.2,0.6256,0.8211,0.5281,0.6249,0.3623,0.3803,0.7517,0.6662,17.4
California,Tulare County,06107000202,Census Tract 2.02; Tulare County; California,2506,62.1,8.6,6.1,27.0,5.3,0.9647,0.1668,0.9519,0.7157,0.8691,0.5544,0.5962,0.8752,18.0
California,Tulare County,06107000203,Census Tract 2.03; Tulare County; California,4782,47.9,8.9,11.7,27.0,5.8,0.9467,0.1859,0.9519,0.9749,0.8954,0.5895,0.7035,0.9508,26.8
California,Tulare County,06107000204,Census Tract 2.04; Tulare County; California,4822,34.6,11.6,9.0,23.0,0.0,0.7541,0.3448,0.9151,0.9506,0.9947,0.0,0.0948,0.6747,12.1
California,Tulare County,06107000302,Census Tract 3.02; Tulare County; California,2839,50.4,9.3,8.7,25.3,2.3,0.9138,0.2075,0.9389,0.9156,0.7054,0.2877,0.5637,0.866,33.3
California,Tulare County,06107000303,Census Tract 3.03; Tulare County; California,3740,42.4,13.6,12.2,9.1,7.0,0.5791,0.4657,0.6326,0.8857,0.364,0.6597,0.473,0.6265,18.1
California,Tulare County,06107000304,Census Tract 3.04; Tulare County; California,3457,57.3,11.4,10.0,18.8,4.4,0.9652,0.3347,0.865,0.9264,0.6175,0.4843,0.7994,0.9441,37.1
California,Tulare County,06107000401,Census Tract 4.01; Tulare County; California,6768,30.7,9.4,9.8,16.5,2.9,0.7274,0.2122,0.8238,0.9079,0.8414,0.3497,0.674,0.823,16.3
California,Tulare County,06107000402,Census Tract 4.02; Tulare County; California,7897,36.5,10.1,8.5,14.0,2.9,0.7113,0.2511,0.771,0.8481,0.822,0.3497,0.6134,0.7785,8.1
California,Tulare County,06107000501,Census Tract 5.01; Tulare County; California,6887,58.4,8.5,11.9,16.4,9.8,0.9622,0.1624,0.8219,0.9594,0.8454,0.7761,0.9291,0.9841,21.7
California,Tulare County,06107000502,Census Tract 5.02; Tulare County; California,4285,41.6,7.2,7.8,15.8,3.9,0.8449,0.0987,0.8102,0.7901,0.8882,0.4418,0.8289,0.8898,11.3
California,Tulare County,06107000600,Census Tract 6; Tulare County; California,6325,42.5,10.9,10.4,29.2,3.0,0.8725,0.3011,0.9654,0.732,0.8976,0.3607,0.4776,0.7933,24.7
California,Tulare County,06107000701,Census Tract 7.01; Tulare County; California,2900,61.9,9.0,13.9,12.2,6.9,0.9642,0.1923,0.727,0.962,0.5567,0.6539,0.8736,0.9645,16.4
California,Tulare County,06107000702,Census Tract 7.02; Tulare County; California,5720,33.0,9.2,9.6,20.6,12.8,0.8513,0.202,0.8893,0.8506,0.8831,0.8549,0.4648,0.8083,20.4
California,Tulare County,06107000801,Census Tract 8.01; Tulare County; California,4329,42.6,15.0,17.8,26.7,4.5,0.7738,0.5403,0.9491,0.9992,0.8176,0.4934,0.4897,0.8963,16.1
California,Tulare County,06107000802,Census Tract 8.02; Tulare County; California,2883,11.1,16.8,11.2,6.9,1.1,0.3185,0.6334,0.541,0.9221,0.3322,0.1414,0.2352,0.4299,23.0
California,Tulare County,06107000901,Census Tract 9.01; Tulare County; California,6189,35.3,5.1,12.3,13.0,1.8,0.7717,0.0428,0.7482,0.9065,0.7274,0.2296,0.4498,0.7687,9.9
California,Tulare County,06107000902,Census Tract 9.02; Tulare County; California,3824,20.0,11.6,14.1,3.9,0.7,0.5873,0.3448,0.3721,0.1607,0.6066,0.0935,0.4465,0.4647,23.8
California,Tulare County,06107001005,Census Tract 10.05; Tulare County; California,2906,11.3,21.7,16.0,3.5,0.0,0.1586,0.8188,0.3441,0.8081,0.2669,0.0,0.1199,0.2365,4.1
California,Tulare County,06107001006,Census Tract 10.06; Tulare County; California,5237,14.2,19.5,13.3,0.3,6.7,0.4904,0.7482,0.0509,0.3955,0.1944,0.6424,0.7064,0.5064,8.2
California,Tulare County,06107001007,Census Tract 10.07; Tulare County; California,5443,2.7,21.1,8.1,4.7,0.0,0.2373,0.8027,0.4252,0.5176,0.4246,0.0,0.0044,0.1094,17.2
California,Tulare County,06107001008,Census Tract 10.08; Tulare County; California,4383,1.3,12.0,9.0,0.3,0.0,0.0764,0.3713,0.0509,0.1446,0.3038,0.0,0.2542,0.1066,11.9
California,Tulare County,06107001009,Census Tract 10.09; Tulare County; California,4295,30.3,5.2,12.2,23.0,1.2,0.8616,0.045,0.9151,0.9343,0.795,0.1547,0.5691,0.8611,14.3
California,Tulare County,06107001010,Census Tract 10.10; Tulare County; California,4159,29.5,4.0,8.1,20.6,6.2,0.8274,0.024,0.8893,0.7963,0.9025,0.6141,0.3629,0.7539,10.4
California,Tulare County,06107001011,Census Tract 10.11; Tulare County; California,7148,10.0,15.7,8.0,9.6,0.0,0.2368,0.5795,0.6472,0.4575,0.6033,0.0,0.5901,0.4159,12.2
California,Tulare County,06107001012,Census Tract 10.12; Tulare County; California,10105,15.1,5.1,5.6,2.7,1.4,0.5225,0.0428,0.2775,0.1581,0.3549,0.1803,0.067,0.2211,2.2
California,Tulare County,06107001101,Census Tract 11.01; Tulare County; California,2539,59.3,6.7,13.8,15.4,7.8,0.9853,0.0832,0.8025,0.9416,0.7844,0.6976,0.9634,0.991,13.4
California,Tulare County,06107001102,Census Tract 11.02; Tulare County; California,4310,52.2,6.8,12.2,14.2,6.1,0.985,0.0862,0.7762,0.9325,0.7369,0.6075,0.4427,0.8959,9.2
California,Tulare County,06107001200,Census Tract 12; Tulare County; California,1179,36.4,34.8,29.3,8.6,29.9,0.6059,0.972,0.6127,0.7756,0.3192,0.9749,0.7642,0.6912,22.1
California,Tulare County,06107001303,Census Tract 13.03; Tulare County; California,4879,26.6,11.9,12.5,5.3,3.6,0.5998,0.3642,0.4599,0.845,0.6044,0.4191,0.6019,0.6941,9.3
California,Tulare County,06107001304,Census Tract 13.04; Tulare County; California,4572,24.6,8.1,3.7,4.7,0.0,0.2248,0.1413,0.4252,0.1679,0.6415,0.0,0.3021,0.2424,4.6
California,Tulare County,06107001305,Census Tract 13.05; Tulare County; California,2931,21.2,25.5,17.6,14.8,2.8,0.5546,0.8966,0.7886,0.9664,0.6626,0.3403,0.6894,0.7585,4.7
California,Tulare County,06107001306,Census Tract 13.06; Tulare County; California,6074,30.8,8.1,9.0,2.5,2.2,0.5832,0.1413,0.2624,0.5739,0.5861,0.2745,0.6559,0.6303,3.3
California,Tulare County,06107001400,Census Tract 14; Tulare County; California,4759,25.1,16.1,14.0,9.7,3.0,0.5629,0.5993,0.6512,0.909,0.4324,0.3607,0.4913,0.6441,17.5
California,Tulare County,06107001501,Census Tract 15.01; Tulare County; California,5086,21.5,14.0,16.5,4.5,4.4,0.6221,0.4871,0.4119,0.9148,0.3366,0.4843,0.6851,0.7208,17.6
California,Tulare County,06107001502,Census Tract 15.02; Tulare County; California,6026,32.8,12.0,11.5,8.2,3.5,0.7857,0.3713,0.5969,0.9197,0.5716,0.4092,0.6142,0.8084,13.3
California,Tulare County,06107001601,Census Tract 16.01; Tulare County; California,5556,45.5,7.9,13.4,16.9,9.1,0.9059,0.1318,0.8319,0.8138,0.8721,0.7507,0.6626,0.8744,25.5
California,Tulare County,06107001602,Census Tract 16.02; Tulare County; California,5521,35.7,10.5,11.4,16.6,7.8,0.7875,0.2743,0.8259,0.8518,0.6634,0.6976,0.6718,0.8102,26.4
